"Date","Conservative","Labour","Liberal Democrats","SDP","SNP","Plaid","Reform","UKIP","Green"
"2017-07-03","41.99576","39.48276","7.24560",,"3.57234",,,"3.66502",
"2017-06-30","42.28147","38.76847","7.31703",,"3.64377",,,"3.80788",
"2017-06-29","42.45536","38.58088","7.39423",,"3.64522",,,"3.95362",
"2017-06-21","42.88802","37.78565","7.63405",,"3.71970",,,"3.92983",
"2017-06-17","43.04412","37.15895","7.78225",,"3.85963",,,"4.09220",
"2017-06-10","43.35883","36.54721","7.85792",,"4.00461",,,"4.30790",
"2017-06-07","44.00168","35.69007","7.85792",,"4.14747",,,"4.37933","2.19961"
"2017-06-06","43.91006","35.59312","7.94556",,"4.13689",,,"4.35026","2.32565"
"2017-06-04","44.24710","35.34351","8.07660",,"4.12341",,,"4.30918","2.35813"
"2017-06-03","44.22736","35.35571","8.07947",,"4.08895",,,"4.20330","2.25153"
"2017-06-02","44.73469","35.24918","8.27316",,,,,"4.15115","2.19342"
"2017-06-01","44.81232","35.11904","8.15174",,,,,"4.34032","2.19349"
"2017-05-31","44.98502","34.77110","8.16626",,,,,"4.38121","2.20530"
"2017-05-30","45.26463","34.27138","8.24016",,,,,"4.45411","2.27949"
"2017-05-29","45.49513","33.83465","8.09375",,,,,"4.56643","2.27135"
"2017-05-27","45.70941","33.62036","8.09375",,,,,"4.49500","2.19993"
"2017-05-26","46.02538","33.16001","8.15727",,,,,"4.51677","2.29417"
"2017-05-25","46.03204","32.97157","8.12248",,,,,"4.60414","2.43282"
"2017-05-24","46.40602","32.56819","8.37277",,,,,"4.67485","2.48580"
"2017-05-23","46.62031","32.28248","8.44420",,,,,"4.67485","2.48580"
"2017-05-22","46.30348","31.90553","8.72213",,,,,"4.95491","2.69655"
"2017-05-21","46.80853","31.40048","8.72213",,,,,"5.09921","2.62440"
"2017-05-20","46.84244","31.20784","8.58432",,,,,"5.10209","2.69800"
"2017-05-19","46.96848","30.76667","8.75970",,,,,"5.35109","2.80491"
"2017-05-18","46.91073","30.32138","8.71866",,,,,"5.69456","2.86722"
"2017-05-17","47.00954","30.01968","8.90210",,,,,"5.62916","2.86849"
"2017-05-15","47.06611","29.64509","9.02614",,,,,"5.83274","2.94637"
"2017-05-14","46.99290","29.53926","9.15520",,,,,"5.94071","2.91317"
"2017-05-13","46.69025","29.83169","9.22945",,,,,"6.11700","2.99346"
"2017-05-12","46.64514","29.86929","9.40991",,,,,"6.35760","3.07617"
"2017-05-11","46.69207","29.49884","9.68857",,,,,"6.33011","2.98049"
"2017-05-10","46.86078","29.11706","9.85613",,,,,"6.38503","2.92973"
"2017-05-09","46.40213","28.71856","9.74335",,,,,"6.58052","3.20793"
"2017-05-08","45.83070","28.57570","9.95763",,,,,"7.00909","3.20793"
"2017-05-07","46.16381","28.42576","9.96879",,,,,"6.91035","3.06962"
"2017-05-06","45.91603","28.33755","10.07869",,,,,"7.09112","3.08085"
"2017-05-05","46.17240","27.99676","10.48549",,,,,"7.33443","3.01637"
"2017-05-04","46.17071","27.80091","10.52947",,,,,"7.41138","3.09037"
"2017-05-03","46.02785","27.44376","10.60090",,,,,"7.62566","3.16180"
"2017-05-02","45.69982","27.16211","10.63120",,,,,"7.98253","3.32915"
"2017-04-28","45.53480","27.10257","10.81039",,,,,"8.32961","3.31184"
"2017-04-27","45.32306","26.77380","10.93075",,,,,"8.61259","3.38247"
"2017-04-26","45.59536","26.45727","11.05410",,,,,"8.80344","3.32429"
"2017-04-25","45.32741","26.17651","11.13809",,,,,"9.18897","3.32669"
"2017-04-24","45.10881","26.21366","10.86806",,,,,"9.62759","3.54457"
"2017-04-23","44.65083","26.22636","10.84750",,,,,"9.97091","3.56207"
"2017-04-22","44.57940","26.36922","10.63321",,,,,"10.25662","3.56207"
"2017-04-21","44.86292","26.35402","10.67650",,,,,"10.01352","3.70797"
"2017-04-20","44.76153","26.42346","10.64729",,,,,"10.38236","3.72063"
"2017-04-19","44.58569","26.54381","10.45381",,,,,"10.54662","3.84656"
"2017-04-18","44.09617","26.59980","10.36902",,,,,"10.91696","3.99534"
"2017-04-17","43.89277","26.69575","10.41124",,,,,"11.32760","3.93470"
"2017-04-13","43.89277","26.69575","10.26838",,,,,"11.47046","3.93470"
"2017-04-06","43.69343","26.77910","10.12607",,,,,"11.67898","3.90895"
"2017-04-02","43.32476","26.93041","10.20979",,,,,"11.47698","3.96424"
"2017-03-27","43.25994","26.94809","10.25031",,,,,"11.81512","3.97898"
"2017-03-21","42.88590","26.88511","10.19117",,,,,"11.83278","4.03428"
"2017-03-19","42.80991","26.80912","10.19117",,,,,"11.98476","4.11027"
"2017-03-17","42.53345","26.84270","10.24903",,,,,"12.11192","4.10455"
"2017-03-15","42.18624","27.07034","10.10203",,,,,"12.27945","4.20854"
"2017-03-14","42.29718","27.04603","10.43790",,,,,"12.33416","4.08392"
"2017-03-09","42.29624","26.87363","10.39382",,,,,"12.89045","4.03064"
"2017-03-05","41.92307","26.81269","10.34116",,,,,"12.97396","4.15628"
"2017-02-28","42.03714","26.75261","10.62024",,,,,"13.11769","4.03309"
"2017-02-22","41.98169","27.10957","10.58683",,,,,"12.64833","4.02094"
"2017-02-19","41.58048","27.28130","10.46525",,,,,"12.58906","3.93583"
"2017-02-16","41.15191","27.56701","10.39382",,,,,"12.66049","3.93583"
"2017-02-14","41.22710","27.74370","10.64946",,,,,"12.63794","3.87568"
"2017-02-13","41.40026","27.69248","10.37024",,,,,"12.86088","3.87856"
"2017-02-10","41.38759","27.88245","10.31166",,,,,"12.80864","3.88490"
"2017-02-06","41.42255","27.84901","10.43780",,,,,"13.08675","3.90313"
"2017-02-05","41.12473","28.26196","10.03484",,,,,"12.96087","3.88778"
"2017-02-01","41.01158","28.42391","10.32762",,,,,"12.75507","3.81918"
"2017-01-31","41.35304","28.25032","10.41120",,,,,"12.77508","3.68203"
"2017-01-24","41.47142","28.15434","10.40240",,,,,"12.76548","3.67883"
"2017-01-22","41.29523","28.32218","10.30136",,,,,"12.73041","3.74730"
"2017-01-18","41.43668","28.46362","10.08920",,,,,"12.65969","3.67658"
"2017-01-16","41.32637","28.67116","9.92824",,,,,"12.64988","3.75011"
"2017-01-13","41.25422","28.45471","9.78394",,,,,"13.01063","3.67796"
"2017-01-12","41.49809","28.47563","9.57470",,,,,"12.94786","3.75156"
"2017-01-10","41.97529","28.46043","9.68260",,,,,"12.78373","3.76980"
"2017-01-08","42.16796","28.81053","9.59958",,,,,"12.32712","3.76745"
"2017-01-04","41.96651","29.05341","9.37456",,,,,"12.38069","3.76173"
"2016-12-19","42.11849","29.12940","9.37456",,,,,"12.15273","3.76173"
"2016-12-16","42.22639","29.23426","9.03414",,,,,"11.94604","3.81492"
"2016-12-12","42.55688","29.07134","9.44609",,,,,"11.85295","3.75674"
"2016-12-11","42.69974","28.99991","9.01752",,,,,"12.06723","3.82817"
"2016-12-05","42.93308","29.02754","8.97607",,,,,"11.96898","3.99165"
"2016-11-29","43.34661","29.35149","8.68092",,,,,"11.52266","3.99485"
"2016-11-27","43.60889","29.45036","8.68827",,,,,"11.30368","3.92132"
"2016-11-22","43.56858","29.32730","8.76465",,,,,"11.24074","4.06700"
"2016-11-20","43.44847","29.50379","8.69520",,,,,"11.32735","3.99347"
"2016-11-18","43.29194","29.39553","8.61728",,,,,"11.50630","4.09013"
"2016-11-15","43.29731","29.58281","8.72013",,,,,"11.62834","4.10164"
"2016-11-14","42.90362","29.79295","8.57223",,,,,"11.56004","4.12415"
"2016-11-04","42.67820","29.24707","8.39395",,,,,"12.02930","4.18382"
"2016-11-01","42.95493","29.23554","8.51310",,,,,"12.11924","4.13385"
"2016-10-30","42.75802","29.48802","8.29086",,,,,"12.35864","4.13712"
"2016-10-25","42.61516","29.48802","8.36229",,,,,"12.43007","4.06569"
"2016-10-24","42.58248","29.61793","8.12533",,,,,"12.57306","4.06324"
"2016-10-20","42.43962","29.83222","8.05391",,,,,"12.64449","3.99181"
"2016-10-17","42.13567","30.13617","8.12989",,,,,"12.72048","3.91583"
"2016-10-12","41.62794","30.18937","8.12091",,,,,"12.89903","3.89579"
"2016-10-09","41.28967","30.39446","8.03757",,,,,"13.04202","3.96933"
"2016-09-29","41.03210","30.41322","8.18764",,,,,"13.04996","4.04581"
"2016-09-23","41.22819","30.23673","8.18111",,,,,"12.96335","4.04336"
"2016-09-21","41.39394","30.45244","8.21758",,,,,"12.97859","4.03419"
"2016-09-14","41.50184","30.10138","8.18111",,,,,"12.91932","4.09194"
"2016-09-11","41.34690","29.97787","8.14968",,,,,"13.22318","4.05120"
"2016-09-05","41.48684","30.27204","8.26779",,,,,"13.14494","3.99628"
"2016-08-31","41.13938","30.07141","8.36081",,,,,"13.12572","4.04625"
"2016-08-28","40.79222","30.26726","8.60889",,,,,"12.62188","4.02474"
"2016-08-23","40.55106","30.46033","8.53180",,,,,"12.75413","4.02191"
"2016-08-22","40.03256","30.49758","8.55415",,,,,"12.60662",
"2016-08-17","39.79210","30.40493","8.61992",,,,,"12.73887",
"2016-08-15","39.38270","30.23900","8.44624",,,,,"12.99010",
"2016-08-09","38.86497","30.24523","8.41835",,,,,"13.41643",
"2016-08-08","38.28623","30.19841","8.45980",,,,,"13.58299",
"2016-08-02","37.87691","30.44415","8.16263",,,,,"14.13305",
"2016-07-26","37.13852","30.48099","7.98763",,,,,"14.51990",
"2016-07-24","36.50353","30.40425","7.94549",,,,,"14.87576",
"2016-07-22","35.93210","30.90425","8.01692",,,,,"14.66147",
"2016-07-18","35.69377","31.02377","8.22484",,,,,"14.58014",
"2016-07-15","35.08283","30.96298","8.11238",,"4.91063",,,"15.02543",
"2016-07-11","34.84995","31.22086","7.76449",,"4.98849",,,"15.33404",
"2016-07-10","34.70709","30.86372","7.40735",,"5.05992",,,"16.04832",
"2016-07-05","34.61708","31.05088","7.34663",,"4.99491",,,"16.06975",
"2016-07-03","34.64204","31.00235","7.21142",,"4.85763",,,"16.43168","4.06969"
"2016-06-30","34.50060","31.00235","6.99926",,"4.92835",,,"16.64384","4.14042"
"2016-06-26","34.59390","31.31722","7.06048",,"4.92106",,,"16.11906","4.20601"
"2016-06-25","34.61935","31.48271","7.06544",,"4.85317",,,"15.98681","4.13812"
"2016-06-22","34.73912","31.45962","6.91608",,"4.92171",,,"16.04670","4.13523"
"2016-06-17","34.90603","31.48083","7.06318",,"4.85453",,,"15.91728","4.13806"
"2016-06-16","35.16721","31.45919","6.98743",,"4.77877",,,"15.69000","4.20661"
"2016-06-14","35.03856","31.79050","6.85992",,"4.70709",,,"15.75078","4.17104"
"2016-06-13","35.25284","31.86193","6.64563",,"4.77852",,,"15.82221","4.09961"
"2016-06-12","35.56260","31.88527","6.50914",,"4.85277",,,"15.76068","3.96029"
"2016-06-10","35.70546","31.95670","6.43771",,"4.85277",,,"15.54639","3.96029"
"2016-06-03","35.70546","31.81240","6.72631",,"4.85277",,,"15.40209","3.96029"
"2016-05-29","35.65784","32.28091","6.91218",,,,,"15.42206","3.90499"
"2016-05-28","35.44139","32.28091","6.76788",,,,,"15.56636","3.97714"
"2016-05-19","35.41643","32.25941","6.76302",,,,,"15.48455","4.04440"
"2016-05-16","35.48715","32.54230","7.11663",,,,,"14.98950","3.90296"
"2016-05-15","35.58527","32.63898","7.05025",,,,,"14.92456","3.83441"
"2016-05-14","35.52144","32.79399","7.00618",,,,,"15.21180","3.77666"
"2016-05-12","35.71678","33.13219","7.08927",,,,,"14.79926","3.70961"
"2016-04-29","35.88705","33.08168","7.02289",,,,,"14.73938","3.71249"
"2016-04-26","35.85922","33.09454","7.15740",,,,,"14.81766","3.62639"
"2016-04-18","36.32505","32.94896","7.29634",,,,,"14.27898","3.59552"
"2016-04-17","36.36889","32.78276","7.29210",,,,,"14.34193","3.59340"
"2016-04-16","36.44032","32.71134","7.29210",,,,,"14.19907","3.66483"
"2016-04-14","36.76847","32.40653","7.42859",,,,,"14.11703","3.59128"
"2016-04-12","37.14500","32.39976","7.29782",,,,,"14.30192","3.52589"
"2016-04-01","37.66584","32.02054","7.12981",,,,,"14.26111","3.51869"
"2016-03-29","38.17089","31.94839","7.27411",,,,,"13.82821","3.51869"
"2016-03-22","38.31943","32.08632","7.21681",,,,,"13.57357","3.45715"
"2016-03-20","38.63061","32.18180","6.93817",,,,,"13.50992","3.45927"
"2016-03-17","38.57774","31.77818","6.92817",,,,,"13.99211","3.38284"
"2016-03-13","38.92729","31.26603","6.97224",,,,,"13.91916","3.36916"
"2016-03-10","39.08909","30.85641","6.81773",,,,,"14.11741","3.50764"
"2016-02-23","39.13311","31.19262","6.81267",,,,,"13.67729","3.43333"
"2016-02-22","39.14951","31.10986","6.70620",,,,,"13.68532","3.44541"
"2016-02-16","39.12209","31.08750","6.77186",,,,,"13.46237","3.65753"
"2016-02-14","39.03351","31.13464","6.85258",,,,,"13.40737","3.80612"
"2016-02-12","39.10494","30.92036","6.85258",,,,,"13.76451","3.73469"
"2016-02-04","39.22451","31.22001","6.65791",,,,,"13.88189","3.74344"
"2016-01-28","39.21026","31.26592","6.66741",,,,,"13.83440","3.74819"
"2016-01-25","39.19448","31.12613","6.79818",,,,,"13.36317","3.74142"
"2016-01-24","39.30847","30.81805","6.79313",,,,,"13.64095","3.66711"
"2016-01-17","39.46890","30.83691","6.85557",,,,,"13.50888","3.65856"
"2016-01-16","39.39748","30.69405","6.92700",,,,,"13.65174","3.65856"
"2016-01-15","39.37819","30.73691","6.93700",,,,,"13.60245","3.66285"
"2016-01-14","39.16390","30.87977","6.86557",,,,,"13.53102","3.80571"
"2015-12-20","39.11989","31.04643","7.01420",,,,,"13.25252","3.66501"
"2015-12-18","38.90561","30.90358","7.22848",,,,,"13.39538","3.66501"
"2015-12-14","38.81945","31.09371","7.19691",,,,,"13.29846","3.66477"
"2015-12-13","39.10516","30.95085","7.05405",,,,,"13.58417","3.45049"
"2015-12-11","39.12302","30.97442","7.04405",,,,,"13.56846","3.30190"
"2015-12-01","39.04783","31.23382","7.07037",,,,,"13.70380","3.23799"
"2015-11-24","38.78682","31.14633","7.26504",,,,,"13.37425","3.29996"
"2015-11-22","38.64601","31.33008","7.45591",,,,,"12.75376","3.33143"
"2015-11-20","38.49456","31.49384","7.30921",,,,,"13.04440","3.36208"
"2015-11-17","38.46486","31.68691","7.30426",,,,,"12.89235","3.35996"
"2015-11-15","38.32229","31.62234","7.37470",,,,,"13.07800","3.29207"
"2015-11-11","38.25086","31.55091","7.30327",,,,,"13.14943","3.36350"
"2015-10-27","38.62375","31.36660","7.36399",,,,,"12.70367","3.57138"
"2015-10-25","38.80949","31.26787","7.48211",,,,,"12.58305","3.48758"
"2015-10-19","38.95379","31.12357","7.40996",,,,,"12.58305","3.55973"
"2015-10-16","39.26837","30.85806","7.20072",,,,,"12.44741","3.70620"
"2015-10-15","39.26837","30.78734","7.55433",,,,,"12.02308","3.98908"
"2015-10-11","38.98265","31.14448","7.48290",,,,,"12.02308","4.06051"
"2015-09-30","39.08096","30.66853","7.63071",,,,,"12.03086","4.27692"
"2015-09-28","39.11285","30.50220","7.75374",,"4.81398",,,"11.32987","4.55944"
"2015-09-22","38.99758","30.59485","7.68868",,"4.88824",,,"11.40978","4.63370"
"2015-09-18","39.15042","30.25837","7.60765",,"4.88251",,,"11.44569","4.72788"
"2015-09-17","39.46646","30.23440","7.69798",,,,,"11.32866","4.77839"
"2015-09-13","39.38217","30.34941","7.63583",,,,,"11.27508","4.78268"
"2015-09-04","39.14057","30.47348","7.71414",,,,,"11.23952","4.89780"
"2015-08-23","38.87085","30.58345","7.92888",,,,,"11.25328","4.93925"
"2015-08-13","38.28151","30.96290","8.04200",,,,,"11.52519","4.89698"
"2015-08-09","37.83813","31.17003","8.18848",,,,,"11.45048","5.00903"
"2015-07-26","37.28506","31.32240","8.25486",,,,,"11.78507","5.04570"
"2015-07-20","36.76932","31.74429","8.35648",,,,,"12.13325","4.97996"
"2015-07-12","36.54921","31.97724","8.24200",,,,,"12.44762","4.77953"
"2015-06-28","36.33493","31.81394","8.41546",,,,,"12.29454","4.94283"
"2015-06-16","36.01375","32.38537","8.34354",,,,,"12.33001","4.87190"
"2015-06-14","35.67997","32.57808","8.36016",,,,,"12.69958","4.74359"
"2015-05-31","35.47585","32.73109","8.39618",,,,,"12.71588","4.76270"
"2015-05-26","34.89387","32.98122","8.47327",,,,,"13.13619","4.77390"
"2015-05-09","34.23679","33.17634","8.56023",,,,,"13.09750","4.90486"
"2015-05-06","33.65648","33.30838","8.71979",,,,,"13.32009","5.03510"
"2015-05-05","33.68800","33.28963","8.61435",,,,,"13.29669","5.06674"
"2015-05-04","33.74344","33.32252","8.47104",,,,,"13.28293","5.09672"
"2015-05-03","33.74888","33.44178","8.31323",,,,,"13.34527","5.07181"
"2015-05-02","33.75550","33.47025","8.27659",,,,,"13.37210","5.01811"
"2015-05-01","33.77972","33.65266","8.27659",,,,,"13.24458","5.04999"
"2015-04-30","33.88145","33.55851","8.24420",,,,,"13.20596","5.07051"
"2015-04-29","33.88009","33.56939","8.21638",,,,,"13.29536","5.02247"
"2015-04-28","33.75765","33.79345","8.14269",,,,,"13.32252","5.05103"
"2015-04-27","33.65026","33.79345","8.14319",,,,,"13.42991","5.05053"
"2015-04-26","33.56530","33.83957","8.07393",,,,,"13.43954","5.15631"
"2015-04-25","33.64508","33.89333","8.02757",,,,,"13.29516","5.20011"
"2015-04-24","33.75605","34.02085","7.88471",,,,,"13.09621","5.26388"
"2015-04-23","33.74349","34.11884","7.85412",,,,,"13.10559","5.19606"
"2015-04-22","33.81069","34.21264","7.82950",,,,,"12.98983","5.19572"
"2015-04-21","33.74976","34.26014","8.00256",,,,,"13.01755","5.15636"
"2015-04-20","33.53688","34.28216","8.07231",,,,,"13.19117","5.13429"
"2015-04-19","33.36477","34.16039","8.26550",,,,,"13.29185","5.06286"
"2015-04-18","33.40150","34.16637","8.32327",,,,,"13.31749","5.01687"
"2015-04-17","33.35202","33.96543","8.31749",,,,,"13.52022","5.03691"
"2015-04-16","33.41523","34.06365","8.24321",,,,,"13.48087","5.07852"
"2015-04-15","33.47090","34.05604","8.27985",,,,,"13.42945","5.07706"
"2015-04-14","33.59334","34.13813","8.25151",,,,,"13.48393","4.95664"
"2015-04-13","33.68679","34.06769","8.24983",,,,,"13.49408","4.95558"
"2015-04-12","33.80972","34.02155","8.22573",,,,,"13.43318","4.90804"
"2015-04-11","33.57692","34.17193","8.23607",,,,,"13.56126","4.91656"
"2015-04-10","33.57114","34.14960","8.24372",,,,,"13.66524","4.86363"
"2015-04-09","33.59581","34.04943","8.24214",,,,,"13.73937","4.92005"
"2015-04-08","33.72292","34.08694","8.24573",,,,,"13.62389","5.00226"
"2015-04-07","33.74729","34.07591","8.10833",,,,,"13.66899","5.07752"
"2015-04-06","33.83264","34.04490","8.13282",,,,,"13.45157","5.16460"
"2015-04-04","33.76121","34.11632","8.13282",,,,,"13.59442","5.09317"
"2015-04-03","33.68978","34.25918","7.98997",,,,,"13.66585","5.16460"
"2015-04-02","33.83356","34.26468","7.98780",,,,,"13.56524","5.19715"
"2015-04-01","33.65550","34.24708","8.05923",,,,,"13.57353","5.26858"
"2015-03-31","33.63317","34.38993","7.95767",,,,,"13.44184","5.38131"
"2015-03-30","33.49031","34.25524","7.95767",,,,,"13.59762","5.46090"
"2015-03-29","33.49511","34.21736","7.95768",,,,,"13.50527","5.46398"
"2015-03-28","33.36968","34.32471","7.88506",,,,,"13.68170","5.42233"
"2015-03-26","33.35724","34.11049","7.83053",,,,,"13.87589","5.44741"
"2015-03-25","33.32220","34.16342","7.86370",,,,,"13.80251","5.46973"
"2015-03-24","33.29752","33.97500","7.86527",,,,,"13.87268","5.48546"
"2015-03-23","33.29752","33.68928","7.86527",,,,,"14.01554","5.48546"
"2015-03-22","33.19306","33.55296","7.82120",,,,,"14.15138","5.57387"
"2015-03-21","33.22467","33.50278","7.79263",,,,,"14.29123","5.57728"
"2015-03-20","33.32804","33.54913","7.57423",,,,,"14.19439","5.85097"
"2015-03-19","33.39947","33.47770","7.57423",,,,,"14.19439","5.92239"
"2015-03-18","33.51946","33.53030","7.36789",,,,,"14.16371","5.94123"
"2015-03-17","33.66231","33.38744","7.29646",,,,,"14.23513","5.94123"
"2015-03-16","33.56609","33.15187","7.33791",,,,,"14.37411","5.92393"
"2015-03-15","33.54712","33.11358","7.43947",,,,,"14.42144","5.87447"
"2015-03-13","33.47313","33.17435","7.36587",,,,,"14.53512","5.94169"
"2015-03-12","33.43766","33.06696","7.43730",,,,,"14.53462","6.04908"
"2015-03-11","33.66438","33.06688","7.34898",,,,,"14.41186","6.09543"
"2015-03-10","33.55726","32.95947","7.42038",,,,,"14.50371","6.16188"
"2015-03-09","33.46202","33.11999","7.43031",,,,,"14.38142","6.21328"
"2015-03-08","33.37960","33.28579","7.35504",,,,,"14.37766","6.24729"
"2015-03-06","33.29887","33.34424","7.46767",,,,,"14.44027","6.19262"
"2015-03-05","33.20358","33.42796","7.47921",,,,,"14.42575","6.19998"
"2015-03-04","33.31450","33.38160","7.41189",,,,,"14.37973","6.21200"
"2015-03-03","33.10291","33.31868","7.27208",,,,,"14.57317","6.33768"
"2015-03-02","32.91247","33.17820","7.61424",,,,,"14.43348","6.37956"
"2015-03-01","32.67555","33.36773","7.60929",,,,,"14.42287","6.44603"
"2015-02-27","32.60344","33.46668","7.61202",,,,,"14.47819","6.44168"
"2015-02-26","32.55097","33.42538","7.51046",,,,,"14.48936","6.55441"
"2015-02-25","32.56755","33.51375","7.44287",,,,,"14.29458","6.65861"
"2015-02-24","32.61494","33.49041","7.36649",,,,,"14.21325","6.72509"
"2015-02-23","32.52940","33.50720","7.54461",,,,,"14.26970","6.57075"
"2015-02-22","32.53448","33.54895","7.43238",,,,,"14.29011","6.67777"
"2015-02-20","32.51747","33.55293","7.46155",,,,,"14.43811","6.55269"
"2015-02-19","32.52847","33.52999","7.39396",,,,,"14.37044","6.59010"
"2015-02-18","32.65384","33.58393","7.25615",,,,,"14.24885","6.66658"
"2015-02-17","32.58532","33.59546","7.19277",,,,,"14.30168","6.66880"
"2015-02-16","32.44246","33.38117","7.33562",,,,,"14.30168","6.81166"
